Time,Channel A
22.01599987,-0.91433454
22.03647987,-0.91433454
22.05695987,-0.91433454
22.07743987,-0.91433454
22.09791987,-0.91433454
22.11839987,-0.93264568
22.13887987,-0.91433454
22.15935987,-0.93264568
22.17983987,-0.91433454
22.20031987,-0.89608449
22.22079986,-0.89608449
22.24127986,-0.84121221
22.26175986,-0.82296211
22.28223986,-0.76815087
22.30271986,-0.69502854
22.32319986,-0.62190616
22.34367986,-0.54884487
22.36415986,-0.47572252
22.38463986,-0.45747244
22.40511986,-0.45747244
22.42559986,-0.47572252
22.44607986,-0.47572252
22.46655986,-0.49397260
22.48703986,-0.53053379
22.50751986,-0.54884487
22.52799986,-0.54884487
22.54847986,-0.53053379
22.56895986,-0.47572252
22.58943986,-0.42091128
22.60991986,-0.34778893
22.63039986,-0.27466658
22.65087986,-0.20160528
22.67135986,-0.16504410
22.69183986,-0.12848292
22.71231986,-0.12848292
22.73279986,-0.14673299
22.75327986,-0.16504410
22.77375986,-0.20160528
22.79423986,-0.23816645
22.81471986,-0.31122777
22.83519986,-0.34778893
22.85567986,-0.42091128
22.87615986,-0.47572252
22.89663986,-0.51228368
22.91711986,-0.54884487
22.93759986,-0.53053379
22.95807986,-0.49397260
22.97855986,-0.45747244
22.99903986,-0.42091128
23.01951986,-0.40260017
23.03999986,-0.40260017
23.06047986,-0.42091128
23.08095986,-0.47572252
23.10143986,-0.56709492
23.12191986,-0.64021730
23.14239986,-0.71333963
23.16287986,-0.76815087
23.18335986,-0.82296211
23.20383986,-0.84121221
23.22431986,-0.87777334
23.24479986,-0.89608449
23.26527986,-0.89608449
23.28575986,-0.89608449
23.30623986,-0.91433454
23.32671986,-0.89608449
23.34719986,-0.89608449
23.36767986,-0.89608449
23.38815986,-0.89608449
23.40863986,-0.89608449
23.42911986,-0.91433454
23.44959986,-0.93264568
23.47007986,-0.95089573
23.49055986,-1.00570691
23.51103986,-1.04226816
23.53151986,-1.06057930
23.55199986,-1.09707940
23.57247986,-1.06057930
23.59295986,-1.06057930
23.61343986,-1.04226816
23.63391986,-1.04226816
23.65439986,-1.06057930
23.67487986,-1.07882929
23.69535986,-1.07882929
23.71583986,-1.07882929
23.73631986,-1.07882929
23.75679986,-1.06057930
23.77727986,-1.04226816
23.79775986,-1.04226816
23.81823986,-1.06057930
23.83871986,-1.06057930
23.85919985,-1.07882929
23.87967985,-1.07882929
23.90015985,-1.07882929
23.92063985,-1.07882929
23.94111985,-1.06057930
23.96159985,-1.06057930
23.98207985,-1.06057930
24.00255985,-1.07882929
24.02303985,-1.07882929
24.04351985,-1.07882929
24.06399985,-1.04226816
24.08447985,-1.00570691
24.10495985,-0.98745692
24.12543985,-0.96914577
24.14591985,-0.95089573
24.16639985,-0.96914577
24.18687985,-0.96914577
24.20735985,-0.98745692
24.22783985,-1.00570691
24.24831985,-1.00570691
24.26879985,-1.02401805
24.28927985,-1.00570691
24.30975985,-0.98745692
24.33023985,-0.95089573
24.35071985,-0.93264568
24.37119985,-0.89608449
24.39167985,-0.87777334
24.41215985,-0.84121221
24.43263985,-0.78640097
24.45311985,-0.76815087
24.47359985,-0.74983978
24.49407985,-0.73158973
24.51455985,-0.73158973
24.53503985,-0.73158973
24.55551985,-0.73158973
24.57599985,-0.74983978
24.59647985,-0.76815087
24.61695985,-0.76815087
24.63743985,-0.76815087
24.65791985,-0.76815087
24.67839985,-0.74983978
24.69887985,-0.69502854
24.71935985,-0.62190616
24.73983985,-0.49397260
24.76031985,-0.42091128
24.78079985,-0.34778893
24.80127985,-0.31122777
24.82175985,-0.27466658
24.84223985,-0.27466658
24.86271985,-0.29297769
24.88319985,-0.31122777
24.90367985,-0.34778893
24.92415985,-0.40260017
24.94463985,-0.45747244
24.96511985,-0.49397260
24.98559985,-0.53053379
25.00607985,-0.54884487
25.02655985,-0.53053379
25.04703985,-0.49397260
25.06751985,-0.42091128
25.08799985,-0.38435012
25.10847985,-0.32953885
25.12895985,-0.31122777
25.14943985,-0.27466658
25.16991985,-0.29297769
25.19039985,-0.31122777
25.21087985,-0.34778893
25.23135985,-0.40260017
25.25183985,-0.47572252
25.27231985,-0.60365611
25.29279985,-0.65846735
25.31327985,-0.73158973
25.33375985,-0.76815087
25.35423985,-0.78640097
25.37471985,-0.80471206
25.39519985,-0.78640097
25.41567985,-0.78640097
25.43615985,-0.76815087
25.45663985,-0.76815087
25.47711985,-0.76815087
25.49759985,-0.76815087
25.51807984,-0.78640097
25.53855984,-0.80471206
25.55903984,-0.82296211
25.57951984,-0.85952330
25.59999984,-0.89608449
25.62047984,-0.93264568
25.64095984,-0.96914577
25.66143984,-1.00570691
25.68191984,-1.02401805
25.70239984,-1.04226816
25.72287984,-1.04226816
25.74335984,-1.06057930
25.76383984,-1.06057930
25.78431984,-1.06057930
25.80479984,-1.04226816
25.82527984,-1.04226816
25.84575984,-1.04226816
25.86623984,-1.04226816
25.88671984,-1.04226816
25.90719984,-1.06057930
25.92767984,-1.07882929
25.94815984,-1.11539054
25.96863984,-1.11539054
25.98911984,-1.09707940
26.00959984,-1.04226816
26.03007984,-1.04226816
26.05055984,-1.00570691
26.07103984,-1.02401805
26.09151984,-1.04226816
26.11199984,-1.07882929
26.13247984,-1.09707940
26.15295984,-1.11539054
26.17343984,-1.07882929
26.19391984,-1.07882929
26.21439984,-1.06057930
26.23487984,-1.06057930
26.25535984,-1.06057930
26.27583984,-1.06057930
26.29631984,-1.07882929
26.31679984,-1.09707940
26.33727984,-1.07882929
26.35775984,-1.07882929
26.37823984,-1.06057930
26.39871984,-1.07882929
26.41919984,-1.07882929
26.43967984,-1.07882929
26.46015984,-1.06057930
26.48063984,-1.02401805
26.50111984,-0.96914577
26.52159984,-0.93264568
26.54207984,-0.91433454
26.56255984,-0.89608449
26.58303984,-0.87777334
26.60351984,-0.85952330
26.62399984,-0.85952330
26.64447984,-0.84121221
26.66495984,-0.85952330
26.68543984,-0.85952330
26.70591984,-0.85952330
26.72639984,-0.85952330
26.74687984,-0.85952330
26.76735984,-0.84121221
26.78783984,-0.80471206
26.80831984,-0.76815087
26.82879984,-0.69502854
26.84927984,-0.64021730
26.86975984,-0.54884487
26.89023984,-0.45747244
26.91071984,-0.38435012
26.93119984,-0.34778893
26.95167984,-0.31122777
26.97215984,-0.31122777
26.99263984,-0.32953885
27.01311984,-0.34778893
27.03359984,-0.40260017
27.05407984,-0.45747244
27.07455984,-0.47572252
27.09503984,-0.47572252
27.11551984,-0.47572252
27.13599984,-0.45747244
27.15647983,-0.38435012
27.17695983,-0.34778893
27.19743983,-0.31122777
27.21791983,-0.25641653
27.23839983,-0.23816645
27.25887983,-0.21985534
27.27935983,-0.20160528
27.29983983,-0.23816645
27.32031983,-0.23816645
27.34079983,-0.29297769
27.36127983,-0.36610004
27.38175983,-0.45747244
27.40223983,-0.54884487
27.42271983,-0.64021730
27.44319983,-0.69502854
27.46367983,-0.71333963
27.48415983,-0.71333963
27.50463983,-0.71333963
27.52511983,-0.69502854
27.54559983,-0.69502854
27.56607983,-0.69502854
27.58655983,-0.69502854
27.60703983,-0.69502854
27.62751983,-0.69502854
27.64799983,-0.73158973
27.66847983,-0.74983978
27.68895983,-0.78640097
27.70943983,-0.84121221
27.72991983,-0.87777334
27.75039983,-0.91433454
27.77087983,-0.93264568
27.79135983,-0.95089573
27.81183983,-0.98745692
27.83231983,-0.98745692
27.85279983,-0.98745692
27.87327983,-0.98745692
27.89375983,-0.96914577
27.91423983,-0.96914577
27.93471983,-0.96914577
27.95519983,-0.95089573
27.97567983,-0.96914577
27.99615983,-0.96914577
28.01663983,-0.98745692
28.03711983,-1.04226816
28.05759983,-1.06057930
28.07807983,-1.07882929
28.09855983,-1.07882929
28.11903983,-1.07882929
28.13951983,-1.07882929
28.15999983,-1.07882929
28.18047983,-1.11539054
28.20095983,-1.11539054
28.22143983,-1.11539054
28.24191983,-1.11539054
28.26239983,-1.07882929
28.28287983,-1.06057930
28.30335983,-1.06057930
28.32383983,-1.06057930
28.34431983,-1.06057930
28.36479983,-1.07882929
28.38527983,-1.07882929
28.40575983,-1.09707940
28.42623983,-1.07882929
28.44671983,-1.07882929
28.46719983,-1.06057930
28.48767983,-1.07882929
28.50815983,-1.09707940
28.52863983,-1.11539054
28.54911983,-1.11539054
28.56959983,-1.09707940
28.59007983,-1.07882929
28.61055983,-1.02401805
28.63103983,-1.00570691
28.65151983,-0.96914577
28.67199983,-0.95089573
28.69247983,-0.93264568
28.71295983,-0.93264568
28.73343983,-0.91433454
28.75391983,-0.91433454
28.77439983,-0.93264568
28.79487982,-0.93264568
28.81535982,-0.93264568
28.83583982,-0.93264568
28.85631982,-0.93264568
28.87679982,-0.91433454
28.89727982,-0.91433454
28.91775982,-0.87777334
28.93823982,-0.85952330
28.95871982,-0.82296211
28.97919982,-0.78640097
28.99967982,-0.74983978
29.02015982,-0.69502854
29.04063982,-0.64021730
29.06111982,-0.62190616
29.08159982,-0.60365611
29.10207982,-0.62190616
29.12255982,-0.64021730
29.14303982,-0.67677844
29.16351982,-0.69502854
29.18399982,-0.69502854
29.20447982,-0.67677844
29.22495982,-0.64021730
29.24543982,-0.62190616
29.26591982,-0.56709492
29.28639982,-0.47572252
29.30687982,-0.42091128
29.32735982,-0.34778893
29.34783982,-0.29297769
29.36831982,-0.23816645
29.38879982,-0.21985534
29.40927982,-0.20160528
29.42975982,-0.23816645
29.45023982,-0.25641653
29.47071982,-0.31122777
29.49119982,-0.36610004
29.51167982,-0.42091128
29.53215982,-0.45747244
29.55263982,-0.49397260
29.57311982,-0.49397260
29.59359982,-0.51228368
29.61407982,-0.49397260
29.63455982,-0.47572252
29.65503982,-0.43916136
29.67551982,-0.40260017
29.69599982,-0.38435012
29.71647982,-0.36610004
29.73695982,-0.34778893
29.75743982,-0.40260017
29.77791982,-0.43916136
29.79839982,-0.53053379
29.81887982,-0.64021730
29.83935982,-0.69502854
29.85983982,-0.74983978
29.88031982,-0.78640097
29.90079982,-0.82296211
29.92127982,-0.84121221
29.94175982,-0.84121221
29.96223982,-0.84121221
29.98271982,-0.85952330
30.00319982,-0.85952330
30.02367982,-0.85952330
30.04415982,-0.84121221
30.06463982,-0.84121221
30.08511982,-0.84121221
30.10559982,-0.85952330
30.12607982,-0.89608449
30.14655982,-0.91433454
30.16703982,-0.93264568
30.18751982,-0.96914577
30.20799982,-1.02401805
30.22847982,-1.06057930
30.24895982,-1.07882929
30.26943982,-1.07882929
30.28991982,-1.07882929
30.31039982,-1.07882929
30.33087982,-1.06057930
30.35135982,-1.06057930
30.37183982,-1.04226816
30.39231982,-1.04226816
30.41279982,-1.06057930
30.43327982,-1.06057930
30.45375981,-1.06057930
30.47423981,-1.06057930
30.49471981,-1.06057930
30.51519981,-1.06057930
30.53567981,-1.06057930
30.55615981,-1.04226816
30.57663981,-1.04226816
30.59711981,-1.06057930
30.61759981,-1.06057930
30.63807981,-1.04226816
30.65855981,-1.04226816
30.67903981,-1.04226816
30.69951981,-1.04226816
30.71999981,-1.04226816
30.74047981,-1.04226816
30.76095981,-1.04226816
30.78143981,-1.04226816
30.80191981,-1.00570691
30.82239981,-0.98745692
30.84287981,-0.98745692
30.86335981,-0.98745692
30.88383981,-0.98745692
30.90431981,-1.00570691
30.92479981,-1.00570691
30.94527981,-1.02401805
30.96575981,-1.00570691
30.98623981,-0.98745692
31.00671981,-0.96914577
31.02719981,-0.93264568
31.04767981,-0.89608449
31.06815981,-0.85952330
31.08863981,-0.84121221
31.10911981,-0.80471206
31.12959981,-0.74983978
31.15007981,-0.71333963
31.17055981,-0.71333963
31.19103981,-0.71333963
31.21151981,-0.71333963
31.23199981,-0.73158973
31.25247981,-0.73158973
31.27295981,-0.73158973
31.29343981,-0.71333963
31.31391981,-0.71333963
31.33439981,-0.69502854
31.35487981,-0.67677844
31.37535981,-0.62190616
31.39583981,-0.54884487
31.41631981,-0.45747244
31.43679981,-0.38435012
31.45727981,-0.31122777
31.47775981,-0.25641653
31.49823981,-0.23816645
31.51871981,-0.23816645
31.53919981,-0.23816645
31.55967981,-0.27466658
31.58015981,-0.31122777
31.60063981,-0.34778893
31.62111981,-0.40260017
31.64159981,-0.43916136
31.66207981,-0.45747244
31.68255981,-0.47572252
31.70303981,-0.47572252
31.72351981,-0.45747244
31.74399981,-0.42091128
31.76447981,-0.38435012
31.78495981,-0.34778893
31.80543981,-0.31122777
31.82591981,-0.31122777
31.84639981,-0.31122777
31.86687981,-0.32953885
31.88735981,-0.38435012
31.90783981,-0.45747244
31.92831981,-0.53053379
31.94879981,-0.62190616
31.96927981,-0.67677844
31.98975981,-0.71333963
32.01023981,-0.74983978
32.03071981,-0.76815087
32.05119981,-0.78640097
32.07167981,-0.80471206
32.09215980,-0.78640097
32.11263980,-0.78640097
32.13311980,-0.78640097
32.15359980,-0.76815087
32.17407980,-0.76815087
32.19455980,-0.76815087
32.21503980,-0.80471206
32.23551980,-0.82296211
32.25599980,-0.84121221
32.27647980,-0.87777334
32.29695980,-0.89608449
32.31743980,-0.93264568
32.33791980,-0.96914577
32.35839980,-0.98745692
32.37887980,-1.02401805
32.39935980,-1.04226816
32.41983980,-1.02401805
32.44031980,-1.02401805
32.46079980,-1.02401805
32.48127980,-1.00570691
32.50175980,-0.98745692
32.52223980,-0.98745692
32.54271980,-0.98745692
32.56319980,-0.98745692
32.58367980,-1.00570691
32.60415980,-1.02401805
32.62463980,-1.04226816
32.64511980,-1.06057930
32.66559980,-1.07882929
32.68607980,-1.11539054
32.70655980,-1.09707940
32.72703980,-1.07882929
32.74751980,-1.06057930
32.76799980,-1.06057930
32.78847980,-1.06057930
32.80895980,-1.07882929
32.82943980,-1.07882929
32.84991980,-1.07882929
32.87039980,-1.06057930
32.89087980,-1.04226816
32.91135980,-1.04226816
32.93183980,-1.04226816
32.95231980,-1.04226816
32.97279980,-1.04226816
32.99327980,-1.06057930
33.01375980,-1.07882929
33.03423980,-1.07882929
33.05471980,-1.07882929
33.07519980,-1.07882929
33.09567980,-1.06057930
33.11615980,-1.04226816
33.13663980,-1.04226816
33.15711980,-1.00570691
33.17759980,-0.96914577
33.19807980,-0.93264568
33.21855980,-0.91433454
33.23903980,-0.89608449
33.25951980,-0.87777334
33.27999980,-0.85952330
33.30047980,-0.85952330
33.32095980,-0.87777334
33.34143980,-0.85952330
33.36191980,-0.87777334
33.38239980,-0.87777334
33.40287980,-0.87777334
33.42335980,-0.87777334
33.44383980,-0.85952330
33.46431980,-0.84121221
33.48479980,-0.82296211
33.50527980,-0.76815087
33.52575980,-0.71333963
33.54623980,-0.65846735
33.56671980,-0.60365611
33.58719980,-0.53053379
33.60767980,-0.47572252
33.62815980,-0.45747244
33.64863980,-0.45747244
33.66911980,-0.45747244
33.68959980,-0.45747244
33.71007980,-0.49397260
33.73055980,-0.53053379
33.75103979,-0.54884487
33.77151979,-0.54884487
33.79199979,-0.54884487
33.81247979,-0.51228368
33.83295979,-0.45747244
33.85343979,-0.40260017
33.87391979,-0.32953885
33.89439979,-0.27466658
33.91487979,-0.23816645
33.93535979,-0.21985534
33.95583979,-0.20160528
33.97631979,-0.21985534
33.99679979,-0.23816645
34.01727979,-0.27466658
34.03775979,-0.32953885
34.05823979,-0.38435012
34.07871979,-0.45747244
34.09919979,-0.49397260
34.11967979,-0.56709492
34.14015979,-0.62190616
34.16063979,-0.62190616
34.18111979,-0.62190616
34.20159979,-0.62190616
34.22207979,-0.58540606
34.24255979,-0.54884487
34.26303979,-0.54884487
34.28351979,-0.56709492
34.30399979,-0.60365611
34.32447979,-0.64021730
34.34495979,-0.67677844
34.36543979,-0.73158973
34.38591979,-0.76815087
34.40639979,-0.80471206
34.42687979,-0.85952330
34.44735979,-0.89608449
34.46783979,-0.91433454
34.48831979,-0.91433454
34.50879979,-0.93264568
34.52927979,-0.95089573
34.54975979,-0.93264568
34.57023979,-0.93264568
34.59071979,-0.93264568
34.61119979,-0.93264568
34.63167979,-0.93264568
34.65215979,-0.93264568
34.67263979,-0.95089573
34.69311979,-0.96914577
34.71359979,-1.00570691
34.73407979,-1.04226816
34.75455979,-1.07882929
34.77503979,-1.09707940
34.79551979,-1.11539054
34.81599979,-1.07882929
34.83647979,-1.06057930
34.85695979,-1.06057930
34.87743979,-1.07882929
34.89791979,-1.07882929
34.91839979,-1.11539054
34.93887979,-1.11539054
34.95935979,-1.09707940
34.97983979,-1.07882929
35.00031979,-1.06057930
35.02079979,-1.06057930
35.04127979,-1.06057930
35.06175979,-1.07882929
35.08223979,-1.11539054
35.10271979,-1.11539054
35.12319979,-1.11539054
35.14367979,-1.11539054
35.16415979,-1.07882929
35.18463979,-1.07882929
35.20511979,-1.07882929
35.22559979,-1.09707940
35.24607979,-1.09707940
35.26655979,-1.07882929
35.28703979,-1.06057930
35.30751979,-1.02401805
35.32799979,-0.98745692
35.34847979,-0.96914577
35.36895979,-0.93264568
35.38943978,-0.93264568
35.40991978,-0.93264568
35.43039978,-0.93264568
35.45087978,-0.93264568
35.47135978,-0.93264568
35.49183978,-0.95089573
35.51231978,-0.93264568
35.53279978,-0.93264568
35.55327978,-0.91433454
35.57375978,-0.89608449
35.59423978,-0.89608449
35.61471978,-0.84121221
35.63519978,-0.80471206
35.65567978,-0.76815087
35.67615978,-0.73158973
35.69663978,-0.69502854
35.71711978,-0.64021730
35.73759978,-0.62190616
35.75807978,-0.60365611
35.77855978,-0.60365611
35.79903978,-0.62190616
35.81951978,-0.64021730
35.83999978,-0.65846735
35.86047978,-0.67677844
35.88095978,-0.67677844
35.90143978,-0.67677844
35.92191978,-0.62190616
35.94239978,-0.58540606
35.96287978,-0.49397260
35.98335978,-0.42091128
36.00383978,-0.38435012
36.02431978,-0.32953885
36.04479978,-0.31122777
36.06527978,-0.27466658
36.08575978,-0.27466658
36.10623978,-0.27466658
36.12671978,-0.32953885
36.14719978,-0.34778893
36.16767978,-0.42091128
36.18815978,-0.47572252
36.20863978,-0.54884487
36.22911978,-0.60365611
36.24959978,-0.62190616
36.27007978,-0.60365611
36.29055978,-0.60365611
36.31103978,-0.56709492
36.33151978,-0.53053379
36.35199978,-0.49397260
36.37247978,-0.47572252
36.39295978,-0.47572252
36.41343978,-0.47572252
36.43391978,-0.49397260
36.45439978,-0.54884487
36.47487978,-0.62190616
36.49535978,-0.67677844
36.51583978,-0.73158973
36.53631978,-0.78640097
36.55679978,-0.82296211
36.57727978,-0.85952330
36.59775978,-0.85952330
36.61823978,-0.87777334
36.63871978,-0.89608449
36.65919978,-0.87777334
36.67967978,-0.85952330
36.70015978,-0.85952330
36.72063978,-0.85952330
36.74111978,-0.85952330
36.76159978,-0.87777334
36.78207978,-0.89608449
36.80255978,-0.89608449
36.82303978,-0.91433454
36.84351978,-0.93264568
36.86399978,-0.96914577
36.88447978,-1.00570691
36.90495978,-1.04226816
36.92543978,-1.06057930
36.94591978,-1.06057930
36.96639978,-1.07882929
36.98687978,-1.09707940
37.00735978,-1.11539054
37.02783977,-1.07882929
37.04831977,-1.06057930
37.06879977,-1.06057930
37.08927977,-1.06057930
37.10975977,-1.04226816
37.13023977,-1.06057930
37.15071977,-1.06057930
37.17119977,-1.07882929
37.19167977,-1.09707940
37.21215977,-1.11539054
37.23263977,-1.09707940
37.25311977,-1.09707940
37.27359977,-1.07882929
37.29407977,-1.07882929
37.31455977,-1.11539054
37.33503977,-1.11539054
37.35551977,-1.13364053
37.37599977,-1.11539054
37.39647977,-1.07882929
37.41695977,-1.06057930
37.43743977,-1.06057930
37.45791977,-1.04226816
37.47839977,-1.04226816
37.49887977,-1.04226816
37.51935977,-1.04226816
37.53983977,-1.06057930
37.56031977,-1.06057930
37.58079977,-1.06057930
37.60127977,-1.06057930
37.62175977,-1.06057930
37.64223977,-1.06057930
37.66271977,-1.04226816
37.68319977,-1.02401805
37.70367977,-0.98745692
37.72415977,-0.96914577
37.74463977,-0.93264568
37.76511977,-0.89608449
37.78559977,-0.87777334
37.80607977,-0.85952330
37.82655977,-0.84121221
37.84703977,-0.82296211
37.86751977,-0.82296211
37.88799977,-0.80471206
37.90847977,-0.82296211
37.92895977,-0.82296211
37.94943977,-0.82296211
37.96991977,-0.82296211
37.99039977,-0.82296211
38.01087977,-0.78640097
38.03135977,-0.76815087
38.05183977,-0.71333963
38.07231977,-0.65846735
38.09279977,-0.60365611
38.11327977,-0.53053379
38.13375977,-0.45747244
38.15423977,-0.38435012
38.17471977,-0.34778893
38.19519977,-0.31122777
38.21567977,-0.31122777
38.23615977,-0.32953885
38.25663977,-0.34778893
38.27711977,-0.38435012
38.29759977,-0.43916136
38.31807977,-0.45747244
38.33855977,-0.47572252
38.35903977,-0.47572252
38.37951977,-0.45747244
38.39999977,-0.42091128
38.42047977,-0.38435012
38.44095977,-0.34778893
38.46143977,-0.31122777
38.48191977,-0.29297769
38.50239977,-0.27466658
38.52287977,-0.25641653
38.54335977,-0.27466658
38.56383977,-0.31122777
38.58431977,-0.34778893
38.60479977,-0.43916136
38.62527977,-0.53053379
38.64575977,-0.62190616
38.66623977,-0.67677844
38.68671976,-0.69502854
38.70719976,-0.73158973
38.72767976,-0.74983978
38.74815976,-0.74983978
38.76863976,-0.74983978
38.78911976,-0.76815087
38.80959976,-0.74983978
38.83007976,-0.76815087
38.85055976,-0.74983978
38.87103976,-0.76815087
38.89151976,-0.76815087
38.91199976,-0.80471206
38.93247976,-0.84121221
38.95295976,-0.87777334
38.97343976,-0.89608449
38.99391976,-0.93264568
39.01439976,-0.95089573
39.03487976,-0.98745692
39.05535976,-1.00570691
39.07583976,-1.04226816
39.09631976,-1.02401805
39.11679976,-1.04226816
39.13727976,-1.02401805
39.15775976,-1.02401805
39.17823976,-1.00570691
39.19871976,-1.00570691
39.21919976,-1.02401805
39.23967976,-1.02401805
39.26015976,-1.04226816
39.28063976,-1.06057930
39.30111976,-1.06057930
39.32159976,-1.06057930
39.34207976,-1.07882929
39.36255976,-1.06057930
39.38303976,-1.07882929
39.40351976,-1.07882929
39.42399976,-1.07882929
39.44447976,-1.11539054
39.46495976,-1.07882929
39.48543976,-1.07882929
39.50591976,-1.06057930
39.52639976,-1.06057930
39.54687976,-1.06057930
39.56735976,-1.06057930
39.58783976,-1.06057930
39.60831976,-1.06057930
39.62879976,-1.06057930
39.64927976,-1.06057930
39.66975976,-1.04226816
39.69023976,-1.06057930
39.71071976,-1.07882929
39.73119976,-1.07882929
39.75167976,-1.07882929
39.77215976,-1.07882929
39.79263976,-1.06057930
39.81311976,-1.04226816
39.83359976,-0.98745692
39.85407976,-0.95089573
39.87455976,-0.93264568
39.89503976,-0.89608449
39.91551976,-0.87777334
39.93599976,-0.85952330
39.95647976,-0.85952330
39.97695976,-0.85952330
39.99743976,-0.85952330
40.01791976,-0.85952330
40.03839976,-0.85952330
40.05887976,-0.85952330
40.07935976,-0.85952330
40.09983976,-0.85952330
40.12031976,-0.82296211
40.14079976,-0.82296211
40.16127976,-0.78640097
40.18175976,-0.76815087
40.20223976,-0.73158973
40.22271976,-0.67677844
40.24319976,-0.62190616
40.26367976,-0.54884487
40.28415976,-0.49397260
40.30463976,-0.47572252
40.32511975,-0.47572252
40.34559975,-0.49397260
40.36607975,-0.53053379
40.38655975,-0.54884487
40.40703975,-0.56709492
40.42751975,-0.60365611
40.44799975,-0.58540606
40.46847975,-0.58540606
40.48895975,-0.56709492
40.50943975,-0.53053379
40.52991975,-0.47572252
40.55039975,-0.43916136
40.57087975,-0.38435012
40.59135975,-0.32953885
40.61183975,-0.29297769
40.63231975,-0.27466658
40.65279975,-0.27466658
40.67327975,-0.31122777
40.69375975,-0.34778893
40.71423975,-0.40260017
40.73471975,-0.45747244
40.75519975,-0.53053379
40.77567975,-0.56709492
40.79615975,-0.60365611
40.81663975,-0.62190616
40.83711975,-0.64021730
40.85759975,-0.64021730
40.87807975,-0.64021730
40.89855975,-0.64021730
40.91903975,-0.62190616
40.93951975,-0.58540606
40.95999975,-0.56709492
40.98047975,-0.58540606
41.00095975,-0.62190616
41.02143975,-0.65846735
41.04191975,-0.69502854
41.06239975,-0.74983978
41.08287975,-0.78640097
41.10335975,-0.82296211
41.12383975,-0.84121221
41.14431975,-0.85952330
41.16479975,-0.89608449
41.18527975,-0.89608449
41.20575975,-0.89608449
41.22623975,-0.89608449
41.24671975,-0.89608449
41.26719975,-0.89608449
41.28767975,-0.89608449
41.30815975,-0.89608449
41.32863975,-0.89608449
41.34911975,-0.89608449
41.36959975,-0.91433454
41.39007975,-0.93264568
41.41055975,-0.96914577
41.43103975,-1.00570691
41.45151975,-1.04226816
41.47199975,-1.06057930
41.49247975,-1.07882929
41.51295975,-1.07882929
41.53343975,-1.07882929
41.55391975,-1.06057930
41.57439975,-1.06057930
41.59487975,-1.06057930
41.61535975,-1.06057930
41.63583975,-1.06057930
41.65631975,-1.06057930
41.67679975,-1.06057930
41.69727975,-1.04226816
41.71775975,-1.06057930
41.73823975,-1.06057930
41.75871975,-1.06057930
41.77919975,-1.06057930
41.79967975,-1.06057930
41.82015975,-1.06057930
41.84063975,-1.07882929
41.86111975,-1.07882929
41.88159975,-1.07882929
41.90207975,-1.06057930
41.92255975,-1.06057930
41.94303975,-1.06057930
41.96351974,-1.04226816
41.98399974,-1.04226816
42.00447974,-1.00570691
42.02495974,-0.98745692
42.04543974,-0.95089573
42.06591974,-0.95089573
42.08639974,-0.95089573
42.10687974,-0.93264568
42.12735974,-0.95089573
42.14783974,-0.95089573
42.16831974,-0.96914577
42.18879974,-0.96914577
42.20927974,-0.95089573
42.22975974,-0.93264568
42.25023974,-0.91433454
42.27071974,-0.89608449
42.29119974,-0.87777334
42.31167974,-0.84121221
42.33215974,-0.80471206
42.35263974,-0.76815087
42.37311974,-0.73158973
42.39359974,-0.71333963
42.41407974,-0.67677844
42.43455974,-0.67677844
42.45503974,-0.67677844
42.47551974,-0.67677844
42.49599974,-0.67677844
42.51647974,-0.67677844
42.53695974,-0.67677844
42.55743974,-0.65846735
42.57791974,-0.65846735
42.59839974,-0.62190616
42.61887974,-0.58540606
42.63935974,-0.49397260
42.65983974,-0.43916136
42.68031974,-0.34778893
42.70079974,-0.31122777
42.72127974,-0.25641653
42.74175974,-0.25641653
42.76223974,-0.25641653
42.78271974,-0.25641653
42.80319974,-0.27466658
42.82367974,-0.31122777
42.84415974,-0.34778893
42.86463974,-0.38435012
42.88511974,-0.42091128
42.90559974,-0.45747244
42.92607974,-0.49397260
42.94655974,-0.49397260
42.96703974,-0.47572252
42.98751974,-0.45747244
43.00799974,-0.43916136
43.02847974,-0.40260017
43.04895974,-0.40260017
43.06943974,-0.38435012
43.08991974,-0.40260017
43.11039974,-0.43916136
43.13087974,-0.49397260
43.15135974,-0.56709492
43.17183974,-0.62190616
43.19231974,-0.67677844
43.21279974,-0.73158973
43.23327974,-0.76815087
43.25375974,-0.78640097
43.27423974,-0.84121221
43.29471974,-0.84121221
43.31519974,-0.84121221
43.33567974,-0.84121221
43.35615974,-0.85952330
43.37663974,-0.84121221
43.39711974,-0.84121221
43.41759974,-0.84121221
43.43807974,-0.85952330
43.45855974,-0.87777334
43.47903974,-0.89608449
43.49951974,-0.91433454
43.51999974,-0.93264568
43.54047974,-0.95089573
43.56095974,-0.98745692
43.58143974,-1.04226816
43.60191974,-1.06057930
43.62239973,-1.06057930
43.64287973,-1.06057930
43.66335973,-1.06057930
43.68383973,-1.06057930
43.70431973,-1.06057930
43.72479973,-1.06057930
43.74527973,-1.06057930
43.76575973,-1.04226816
43.78623973,-1.04226816
43.80671973,-1.04226816
43.82719973,-1.04226816
43.84767973,-1.06057930
43.86815973,-1.06057930
43.88863973,-1.07882929
43.90911973,-1.11539054
43.92959973,-1.11539054
43.95007973,-1.07882929
43.97055973,-1.07882929
43.99103973,-1.07882929
44.01151973,-1.07882929
44.03199973,-1.07882929
